,Unnamed: 0,frame,sarc_id,x,y,length,width,angle,zdiscs,Length_microns
1712,1712,8,142,,,,,,"213,220",
1713,1713,9,142,,,,,,"213,220",
1714,1714,10,142,,,,,,"213,220",
1715,1715,11,142,,,,,,"213,220",
1716,1716,0,143,,,,,,"214,215",
1717,1717,1,143,,,,,,"214,215",
1718,1718,2,143,236.47613318606483,352.282709948052,5.273133676054853,6.061339008732874,0.3897153400635536,"214,215",1.645217706929114
1719,1719,3,143,,,,,,"214,215",
1720,1720,4,143,,,,,,"214,215",
1721,1721,5,143,,,,,,"214,215",
1722,1722,6,143,,,,,,"214,215",
1723,1723,7,143,,,,,,"214,215",
1724,1724,8,143,,,,,,"214,215",
1725,1725,9,143,,,,,,"214,215",
1726,1726,10,143,,,,,,"214,215",
1727,1727,11,143,,,,,,"214,215",
1728,1728,0,144,,,,,,"216,223",
1729,1729,1,144,,,,,,"216,223",
1730,1730,2,144,236.9854837323313,430.7126807331424,5.312770890732674,3.2524586451999875,1.8803623574916424,"216,223",1.6575845179085942
1731,1731,3,144,,,,,,"216,223",
1732,1732,4,144,,,,,,"216,223",
1733,1733,5,144,,,,,,"216,223",
1734,1734,6,144,,,,,,"216,223",
1735,1735,7,144,,,,,,"216,223",
1736,1736,8,144,,,,,,"216,223",
1737,1737,9,144,,,,,,"216,223",
1738,1738,10,144,,,,,,"216,223",
1739,1739,11,144,,,,,,"216,223",
1740,1740,0,145,,,,,,"217,222",
1741,1741,1,145,,,,,,"217,222",
1742,1742,2,145,238.06284219566624,307.1669145281243,5.392118712044744,5.238781681344928,0.9704566002675188,"217,222",1.6823410381579602
1743,1743,3,145,,,,,,"217,222",
1744,1744,4,145,,,,,,"217,222",
1745,1745,5,145,,,,,,"217,222",
1746,1746,6,145,,,,,,"217,222",
1747,1747,7,145,,,,,,"217,222",
1748,1748,8,145,,,,,,"217,222",
1749,1749,9,145,,,,,,"217,222",
1750,1750,10,145,,,,,,"217,222",
1751,1751,11,145,,,,,,"217,222",
1752,1752,0,146,,,,,,"218,225",
1753,1753,1,146,,,,,,"218,225",
1754,1754,2,146,239.9249713304187,345.2091648935261,6.228061715908464,3.343538416775251,1.863319491022729,"218,225",1.9431552553634408
1755,1755,3,146,,,,,,"218,225",
1756,1756,4,146,,,,,,"218,225",
1757,1757,5,146,,,,,,"218,225",
1758,1758,6,146,,,,,,"218,225",
1759,1759,7,146,,,,,,"218,225",
1760,1760,8,146,,,,,,"218,225",
1761,1761,9,146,,,,,,"218,225",
1762,1762,10,146,,,,,,"218,225",
1763,1763,11,146,,,,,,"218,225",
1764,1764,0,147,,,,,,"219,224",
1765,1765,1,147,,,,,,"219,224",
1766,1766,2,147,239.35404057983516,446.8512066184562,5.728802261024893,4.441407313317316,1.6961518367567707,"219,224",1.7873863054397667
1767,1767,3,147,,,,,,"219,224",
1768,1768,4,147,,,,,,"219,224",
1769,1769,5,147,,,,,,"219,224",
1770,1770,6,147,,,,,,"219,224",
1771,1771,7,147,,,,,,"219,224",
1772,1772,8,147,,,,,,"219,224",
1773,1773,9,147,,,,,,"219,224",
1774,1774,10,147,,,,,,"219,224",
1775,1775,11,147,,,,,,"219,224",
1776,1776,0,148,,,,,,"222,226",
1777,1777,1,148,,,,,,"222,226",
1778,1778,2,148,242.80352624996908,304.3582352174021,5.6509461770052,6.45704262837854,1.098414742302661,"222,226",1.7630952072256225
1779,1779,3,148,,,,,,"222,226",
1780,1780,4,148,,,,,,"222,226",
1781,1781,5,148,,,,,,"222,226",
1782,1782,6,148,,,,,,"222,226",
1783,1783,7,148,,,,,,"222,226",
1784,1784,8,148,,,,,,"222,226",
1785,1785,9,148,,,,,,"222,226",
1786,1786,10,148,,,,,,"222,226",
1787,1787,11,148,,,,,,"222,226",
1788,1788,0,149,,,,,,"223,227",
1789,1789,1,149,,,,,,"223,227",
1790,1790,2,149,242.04915052467115,432.2927956478197,5.29645226447832,3.415487900150576,1.866157318439282,"223,227",1.6524931065172357
1791,1791,3,149,,,,,,"223,227",
1792,1792,4,149,,,,,,"223,227",
1793,1793,5,149,,,,,,"223,227",
1794,1794,6,149,,,,,,"223,227",
1795,1795,7,149,,,,,,"223,227",
1796,1796,8,149,,,,,,"223,227",
1797,1797,9,149,,,,,,"223,227",
1798,1798,10,149,,,,,,"223,227",
1799,1799,11,149,,,,,,"223,227",
1800,1800,0,150,,,,,,"224,228",
1801,1801,1,150,,,,,,"224,228",
1802,1802,2,150,244.03274032153809,448.9782075175042,5.100058829344741,4.190439728045114,2.337364404703038,"224,228",1.5912183547555592
1803,1803,3,150,,,,,,"224,228",
1804,1804,4,150,,,,,,"224,228",
1805,1805,5,150,,,,,,"224,228",
1806,1806,6,150,,,,,,"224,228",
1807,1807,7,150,,,,,,"224,228",
1808,1808,8,150,,,,,,"224,228",
1809,1809,9,150,,,,,,"224,228",
1810,1810,10,150,,,,,,"224,228",
1811,1811,11,150,,,,,,"224,228",
1812,1812,0,151,,,,,,"225,231",
1813,1813,1,151,,,,,,"225,231",
1814,1814,2,151,245.94635412852125,347.5480401596909,6.727718503058572,3.749978181755623,2.0134543539496628,"225,231",2.0990481729542743
1815,1815,3,151,,,,,,"225,231",
1816,1816,4,151,,,,,,"225,231",
1817,1817,5,151,,,,,,"225,231",
1818,1818,6,151,,,,,,"225,231",
1819,1819,7,151,,,,,,"225,231",
1820,1820,8,151,,,,,,"225,231",
1821,1821,9,151,,,,,,"225,231",
1822,1822,10,151,,,,,,"225,231",
1823,1823,11,151,,,,,,"225,231",
1824,1824,0,152,,,,,,"226,233",
1825,1825,1,152,,,,,,"226,233",
1826,1826,2,152,248.09524035030208,302.59508707870987,5.632890497634056,6.004771275438786,1.4004211195198375,"226,233",1.7574618352618256
1827,1827,3,152,,,,,,"226,233",
1828,1828,4,152,,,,,,"226,233",
1829,1829,5,152,,,,,,"226,233",
1830,1830,6,152,,,,,,"226,233",
1831,1831,7,152,,,,,,"226,233",
1832,1832,8,152,,,,,,"226,233",
1833,1833,9,152,,,,,,"226,233",
1834,1834,10,152,,,,,,"226,233",
1835,1835,11,152,,,,,,"226,233",
1836,1836,0,153,,,,,,"227,232",
1837,1837,1,153,,,,,,"227,232",
1838,1838,2,153,247.3547321105823,434.1317765455674,5.941393976276943,3.3018552820723324,1.938584553780044,"227,232",1.8537149205984063
1839,1839,3,153,,,,,,"227,232",
1840,1840,4,153,,,,,,"227,232",
1841,1841,5,153,,,,,,"227,232",
1842,1842,6,153,,,,,,"227,232",
1843,1843,7,153,,,,,,"227,232",
1844,1844,8,153,,,,,,"227,232",
1845,1845,9,153,,,,,,"227,232",
1846,1846,10,153,,,,,,"227,232",
1847,1847,11,153,,,,,,"227,232",
1848,1848,0,154,,,,,,"228,234",
1849,1849,1,154,,,,,,"228,234",
1850,1850,2,154,248.4698766317212,451.6476168829904,5.503761463023882,4.680487647201368,1.904182147498084,"228,234",1.7171735764634513
1851,1851,3,154,,,,,,"228,234",
1852,1852,4,154,,,,,,"228,234",
1853,1853,5,154,,,,,,"228,234",
1854,1854,6,154,,,,,,"228,234",
1855,1855,7,154,,,,,,"228,234",
1856,1856,8,154,,,,,,"228,234",
1857,1857,9,154,,,,,,"228,234",
1858,1858,10,154,,,,,,"228,234",
1859,1859,11,154,,,,,,"228,234",
1860,1860,0,155,,,,,,"230,237",
1861,1861,1,155,,,,,,"230,237",
1862,1862,2,155,251.1283623527658,315.87187594298007,5.588762123562099,7.323675448759303,1.9037267514329863,"230,237",1.743693782551375
1863,1863,3,155,,,,,,"230,237",
1864,1864,4,155,,,,,,"230,237",
1865,1865,5,155,,,,,,"230,237",
1866,1866,6,155,,,,,,"230,237",
1867,1867,7,155,,,,,,"230,237",
1868,1868,8,155,,,,,,"230,237",
1869,1869,9,155,,,,,,"230,237",
1870,1870,10,155,,,,,,"230,237",
1871,1871,11,155,,,,,,"230,237",
1872,1872,0,156,,,,,,"232,241",
1873,1873,1,156,,,,,,"232,241",
1874,1874,2,156,252.80960180525557,436.1088031279114,5.665238116505041,3.272866984108215,1.8974452550723293,"232,241",1.7675542923495726
1875,1875,3,156,,,,,,"232,241",
1876,1876,4,156,,,,,,"232,241",
1877,1877,5,156,,,,,,"232,241",
1878,1878,6,156,,,,,,"232,241",
1879,1879,7,156,,,,,,"232,241",
1880,1880,8,156,,,,,,"232,241",
1881,1881,9,156,,,,,,"232,241",
1882,1882,10,156,,,,,,"232,241",
1883,1883,11,156,,,,,,"232,241",
1884,1884,0,157,,,,,,"234,242",
1885,1885,1,157,,,,,,"234,242",
1886,1886,2,157,253.28332470695327,453.9749049695387,5.266258583190908,4.846565394733524,2.1434283649287678,"234,242",1.643072677955563
1887,1887,3,157,,,,,,"234,242",
1888,1888,4,157,,,,,,"234,242",
1889,1889,5,157,,,,,,"234,242",
1890,1890,6,157,,,,,,"234,242",
1891,1891,7,157,,,,,,"234,242",
1892,1892,8,157,,,,,,"234,242",
1893,1893,9,157,,,,,,"234,242",
1894,1894,10,157,,,,,,"234,242",
1895,1895,11,157,,,,,,"234,242",
1896,1896,0,158,,,,,,"235,236",
1897,1897,1,158,,,,,,"235,236",
1898,1898,2,158,252.02756887479472,336.7802482474867,5.684685744768034,3.720004013476253,2.953518989577393,"235,236",1.7736219523676267
1899,1899,3,158,,,,,,"235,236",
1900,1900,4,158,,,,,,"235,236",
1901,1901,5,158,,,,,,"235,236",
1902,1902,6,158,,,,,,"235,236",
1903,1903,7,158,,,,,,"235,236",
1904,1904,8,158,,,,,,"235,236",
1905,1905,9,158,,,,,,"235,236",
1906,1906,10,158,,,,,,"235,236",
1907,1907,11,158,,,,,,"235,236",
1908,1908,0,159,,,,,,"236,238",
1909,1909,1,159,,,,,,"236,238",
1910,1910,2,159,253.0842137781643,342.2490798146366,5.45530855030402,3.377840897052966,2.9478283892330444,"236,238",1.702056267694854
1911,1911,3,159,,,,,,"236,238",
1912,1912,4,159,,,,,,"236,238",
1913,1913,5,159,,,,,,"236,238",
1914,1914,6,159,,,,,,"236,238",
1915,1915,7,159,,,,,,"236,238",
1916,1916,8,159,,,,,,"236,238",
1917,1917,9,159,,,,,,"236,238",
1918,1918,10,159,,,,,,"236,238",
1919,1919,11,159,,,,,,"236,238",
1920,1920,0,160,,,,,,"237,245",
1921,1921,1,160,,,,,,"237,245",
1922,1922,2,160,256.5860177003598,316.87762506449445,5.636472041105394,5.987623304729304,1.60362645844886,"237,245",1.758579276824883
1923,1923,3,160,,,,,,"237,245",
1924,1924,4,160,,,,,,"237,245",
1925,1925,5,160,,,,,,"237,245",
1926,1926,6,160,,,,,,"237,245",
1927,1927,7,160,,,,,,"237,245",
1928,1928,8,160,,,,,,"237,245",
1929,1929,9,160,,,,,,"237,245",
1930,1930,10,160,,,,,,"237,245",
1931,1931,11,160,,,,,,"237,245",
1932,1932,0,161,,,,,,"238,239",
1933,1933,1,161,,,,,,"238,239",
1934,1934,2,161,254.09595012088133,347.9531325310599,6.132571062103571,3.0242008220879955,2.982253215164134,"238,239",1.913362171376314
1935,1935,3,161,,,,,,"238,239",
1936,1936,4,161,,,,,,"238,239",
1937,1937,5,161,,,,,,"238,239",
1938,1938,6,161,,,,,,"238,239",
1939,1939,7,161,,,,,,"238,239",
1940,1940,8,161,,,,,,"238,239",
1941,1941,9,161,,,,,,"238,239",
1942,1942,10,161,,,,,,"238,239",
1943,1943,11,161,,,,,,"238,239",
1944,1944,0,162,,,,,,"239,246",
1945,1945,1,162,,,,,,"239,246",
1946,1946,2,162,257.52309593252227,352.44100909922906,6.566635079512283,3.29300275158047,2.031752083249596,"239,246",2.0487901448078323
1947,1947,3,162,,,,,,"239,246",
1948,1948,4,162,,,,,,"239,246",
1949,1949,5,162,,,,,,"239,246",
1950,1950,6,162,,,,,,"239,246",
1951,1951,7,162,,,,,,"239,246",
1952,1952,8,162,,,,,,"239,246",
1953,1953,9,162,,,,,,"239,246",
1954,1954,10,162,,,,,,"239,246",
1955,1955,11,162,,,,,,"239,246",
1956,1956,0,163,,,,,,"240,812",
1957,1957,1,163,,,,,,"240,812",
1958,1958,2,163,,,,,,"240,812",
1959,1959,3,163,,,,,,"240,812",
1960,1960,4,163,,,,,,"240,812",
1961,1961,5,163,,,,,,"240,812",
1962,1962,6,163,,,,,,"240,812",
1963,1963,7,163,,,,,,"240,812",
1964,1964,8,163,,,,,,"240,812",
1965,1965,9,163,,,,,,"240,812",
1966,1966,10,163,,,,,,"240,812",
1967,1967,11,163,,,,,,"240,812",
1968,1968,0,164,,,,,,"241,248",
1969,1969,1,164,,,,,,"241,248",
1970,1970,2,164,258.42806751030764,438.1951952694114,6.325941185350608,3.547920835048741,1.9522526299778424,"241,248",1.9736936498293898
1971,1971,3,164,,,,,,"241,248",
1972,1972,4,164,,,,,,"241,248",
1973,1973,5,164,,,,,,"241,248",
1974,1974,6,164,,,,,,"241,248",
1975,1975,7,164,,,,,,"241,248",
1976,1976,8,164,,,,,,"241,248",
1977,1977,9,164,,,,,,"241,248",
1978,1978,10,164,,,,,,"241,248",
1979,1979,11,164,,,,,,"241,248",
1980,1980,0,165,,,,,,"242,247",
1981,1981,1,165,,,,,,"242,247",
1982,1982,2,165,257.9631386348582,456.41187370982914,5.331147841716404,3.889412093026202,1.9594977421391735,"242,247",1.663318126615518
1983,1983,3,165,,,,,,"242,247",
1984,1984,4,165,,,,,,"242,247",
1985,1985,5,165,,,,,,"242,247",
1986,1986,6,165,,,,,,"242,247",
1987,1987,7,165,,,,,,"242,247",
1988,1988,8,165,,,,,,"242,247",
1989,1989,9,165,,,,,,"242,247",
1990,1990,10,165,,,,,,"242,247",
1991,1991,11,165,,,,,,"242,247",
1992,1992,0,166,,,,,,"244,251",
1993,1993,1,166,,,,,,"244,251",
1994,1994,2,166,261.5262553365981,340.4913298539417,5.868477478278884,4.507725720630162,1.737292475648515,"244,251",1.830964973223012
1995,1995,3,166,,,,,,"244,251",
1996,1996,4,166,,,,,,"244,251",
1997,1997,5,166,,,,,,"244,251",
1998,1998,6,166,,,,,,"244,251",
1999,1999,7,166,,,,,,"244,251",
2000,2000,8,166,,,,,,"244,251",
2001,2001,9,166,,,,,,"244,251",
2002,2002,10,166,,,,,,"244,251",
2003,2003,11,166,,,,,,"244,251",
2004,2004,0,167,,,,,,"245,252",
2005,2005,1,167,,,,,,"245,252",
2006,2006,2,167,262.405864519176,316.9287883891701,6.0068279983211,4.06651003335082,1.5570305185889863,"245,252",1.8741303354761831
2007,2007,3,167,,,,,,"245,252",
2008,2008,4,167,,,,,,"245,252",
2009,2009,5,167,,,,,,"245,252",
2010,2010,6,167,,,,,,"245,252",
2011,2011,7,167,,,,,,"245,252",
2012,2012,8,167,,,,,,"245,252",
2013,2013,9,167,,,,,,"245,252",
2014,2014,10,167,,,,,,"245,252",
2015,2015,11,167,,,,,,"245,252",
2016,2016,0,168,,,,,,"247,254",
2017,2017,1,168,,,,,,"247,254",
2018,2018,2,168,262.9778057096813,458.243458849582,5.354116427997314,3.5933444464249886,1.88264334472596,"247,254",1.670484325535162
2019,2019,3,168,,,,,,"247,254",
2020,2020,4,168,,,,,,"247,254",
2021,2021,5,168,,,,,,"247,254",
2022,2022,6,168,,,,,,"247,254",
2023,2023,7,168,,,,,,"247,254",
2024,2024,8,168,,,,,,"247,254",
2025,2025,9,168,,,,,,"247,254",
2026,2026,10,168,,,,,,"247,254",
2027,2027,11,168,,,,,,"247,254",
2028,2028,0,169,,,,,,"249,250",
2029,2029,1,169,,,,,,"249,250",
2030,2030,2,169,263.0061447599437,330.54550778883055,7.050544175082117,4.551649094618016,3.127240345829021,"249,250",2.1997697826256206
2031,2031,3,169,,,,,,"249,250",
2032,2032,4,169,,,,,,"249,250",
2033,2033,5,169,,,,,,"249,250",
2034,2034,6,169,,,,,,"249,250",
2035,2035,7,169,,,,,,"249,250",
2036,2036,8,169,,,,,,"249,250",
2037,2037,9,169,,,,,,"249,250",
2038,2038,10,169,,,,,,"249,250",
2039,2039,11,169,,,,,,"249,250",
2040,2040,0,170,,,,,,"251,256",
2041,2041,1,170,,,,,,"251,256",
2042,2042,2,170,265.57597498754217,343.232152973722,5.067310114994796,3.939734278776029,2.6677821089665787,"251,256",1.5810007558783763
2043,2043,3,170,,,,,,"251,256",
2044,2044,4,170,,,,,,"251,256",
2045,2045,5,170,,,,,,"251,256",
2046,2046,6,170,,,,,,"251,256",
2047,2047,7,170,,,,,,"251,256",
2048,2048,8,170,,,,,,"251,256",
2049,2049,9,170,,,,,,"251,256",
2050,2050,10,170,,,,,,"251,256",
2051,2051,11,170,,,,,,"251,256",
2052,2052,0,171,,,,,,"252,261",
2053,2053,1,171,,,,,,"252,261",
2054,2054,2,171,268.3743832747374,316.9067069380086,5.9309037558606565,3.1492125357709657,1.57729172796305,"252,261",1.8504419718285248
2055,2055,3,171,,,,,,"252,261",
2056,2056,4,171,,,,,,"252,261",
2057,2057,5,171,,,,,,"252,261",
2058,2058,6,171,,,,,,"252,261",
2059,2059,7,171,,,,,,"252,261",
2060,2060,8,171,,,,,,"252,261",
2061,2061,9,171,,,,,,"252,261",
2062,2062,10,171,,,,,,"252,261",
2063,2063,11,171,,,,,,"252,261",
2064,2064,0,172,,,,,,"253,257",
2065,2065,1,172,,,,,,"253,257",
2066,2066,2,172,266.9415647120721,355.5965199023401,5.167912766441665,3.2768603506643488,0.3508401108836003,"253,257",1.6123887831297996
2067,2067,3,172,,,,,,"253,257",
2068,2068,4,172,,,,,,"253,257",
2069,2069,5,172,,,,,,"253,257",
2070,2070,6,172,,,,,,"253,257",
2071,2071,7,172,,,,,,"253,257",
2072,2072,8,172,,,,,,"253,257",
2073,2073,9,172,,,,,,"253,257",
2074,2074,10,172,,,,,,"253,257",
2075,2075,11,172,,,,,,"253,257",
2076,2076,0,173,,,,,,"254,260",
2077,2077,1,173,,,,,,"254,260",
2078,2078,2,173,267.9758710931377,460.2354793258189,5.43085446373764,3.638151639264669,2.0165211473489357,"254,260",1.6944265926861437
2079,2079,3,173,,,,,,"254,260",
2080,2080,4,173,,,,,,"254,260",
2081,2081,5,173,,,,,,"254,260",
2082,2082,6,173,,,,,,"254,260",
2083,2083,7,173,,,,,,"254,260",
2084,2084,8,173,,,,,,"254,260",
2085,2085,9,173,,,,,,"254,260",
2086,2086,10,173,,,,,,"254,260",
2087,2087,11,173,,,,,,"254,260",
2088,2088,0,174,,,,,,"255,263",
2089,2089,1,174,,,,,,"255,263",
2090,2090,2,174,269.37470843436137,302.5893740010616,6.0602096871882765,2.654246727790148,1.387083060372292,"255,263",1.8907854224027423
2091,2091,3,174,,,,,,"255,263",
2092,2092,4,174,,,,,,"255,263",
2093,2093,5,174,,,,,,"255,263",
2094,2094,6,174,,,,,,"255,263",
2095,2095,7,174,,,,,,"255,263",
2096,2096,8,174,,,,,,"255,263",
2097,2097,9,174,,,,,,"255,263",
2098,2098,10,174,,,,,,"255,263",
2099,2099,11,174,,,,,,"255,263",
2100,2100,0,175,,,,,,"256,262",
2101,2101,1,175,,,,,,"256,262",
2102,2102,2,175,269.36278523641755,346.2360933722513,5.470819687851364,5.26655927194934,1.8483082318299784,"256,262",1.7068957426096256
2103,2103,3,175,,,,,,"256,262",
2104,2104,4,175,,,,,,"256,262",
2105,2105,5,175,,,,,,"256,262",
2106,2106,6,175,,,,,,"256,262",
2107,2107,7,175,,,,,,"256,262",
2108,2108,8,175,,,,,,"256,262",
2109,2109,9,175,,,,,,"256,262",
2110,2110,10,175,,,,,,"256,262",
2111,2111,11,175,,,,,,"256,262",
2112,2112,0,176,,,,,,"260,264",
2113,2113,1,176,,,,,,"260,264",
2114,2114,2,176,272.9620590711756,462.1962468441775,5.312585948950932,4.0040689441659065,1.8728169400112824,"260,264",1.6575268160726908
2115,2115,3,176,,,,,,"260,264",
2116,2116,4,176,,,,,,"260,264",
2117,2117,5,176,,,,,,"260,264",
2118,2118,6,176,,,,,,"260,264",
2119,2119,7,176,,,,,,"260,264",
2120,2120,8,176,,,,,,"260,264",
2121,2121,9,176,,,,,,"260,264",
2122,2122,10,176,,,,,,"260,264",
2123,2123,11,176,,,,,,"260,264",
2124,2124,0,177,,,,,,"261,266",
2125,2125,1,177,,,,,,"261,266",
2126,2126,2,177,274.33396815968297,316.41187074281004,6.076019644665087,2.812154932504824,1.4007561755423206,"261,266",1.8957181291355072
2127,2127,3,177,,,,,,"261,266",
2128,2128,4,177,,,,,,"261,266",
2129,2129,5,177,,,,,,"261,266",
2130,2130,6,177,,,,,,"261,266",
2131,2131,7,177,,,,,,"261,266",
2132,2132,8,177,,,,,,"261,266",
2133,2133,9,177,,,,,,"261,266",
2134,2134,10,177,,,,,,"261,266",
2135,2135,11,177,,,,,,"261,266",
2136,2136,0,178,,,,,,"262,265",
2137,2137,1,178,,,,,,"262,265",
2138,2138,2,178,274.4539885983804,347.96824659184813,5.298910595599323,6.286372070542577,1.9508017293895497,"262,265",1.6532601058269887
2139,2139,3,178,,,,,,"262,265",
2140,2140,4,178,,,,,,"262,265",
2141,2141,5,178,,,,,,"262,265",
2142,2142,6,178,,,,,,"262,265",
2143,2143,7,178,,,,,,"262,265",
2144,2144,8,178,,,,,,"262,265",
2145,2145,9,178,,,,,,"262,265",
2146,2146,10,178,,,,,,"262,265",
2147,2147,11,178,,,,,,"262,265",
2148,2148,0,179,,,,,,"263,750",
2149,2149,1,179,,,,,,"263,750",
2150,2150,2,179,,,,,,"263,750",
2151,2151,3,179,,,,,,"263,750",
2152,2152,4,179,,,,,,"263,750",
2153,2153,5,179,,,,,,"263,750",
2154,2154,6,179,,,,,,"263,750",
2155,2155,7,179,,,,,,"263,750",
2156,2156,8,179,,,,,,"263,750",
2157,2157,9,179,,,,,,"263,750",
2158,2158,10,179,,,,,,"263,750",
2159,2159,11,179,,,,,,"263,750",
2160,2160,0,180,,,,,,"264,267",
2161,2161,1,180,,,,,,"264,267",
2162,2162,2,180,277.9653042922489,464.1819602405994,5.48322861981647,4.182270517118957,2.0220489568057456,"264,267",1.7107673293827386
2163,2163,3,180,,,,,,"264,267",
2164,2164,4,180,,,,,,"264,267",
2165,2165,5,180,,,,,,"264,267",
2166,2166,6,180,,,,,,"264,267",
2167,2167,7,180,,,,,,"264,267",
2168,2168,8,180,,,,,,"264,267",
2169,2169,9,180,,,,,,"264,267",
2170,2170,10,180,,,,,,"264,267",
2171,2171,11,180,,,,,,"264,267",
2172,2172,0,181,,,,,,"265,268",
2173,2173,1,181,,,,,,"265,268",
2174,2174,2,181,279.3949244883504,349.9149950646065,5.322443690332188,6.9096089166667225,1.9414650968643163,"265,268",1.6606024313836425
2175,2175,3,181,,,,,,"265,268",
2176,2176,4,181,,,,,,"265,268",
2177,2177,5,181,,,,,,"265,268",
2178,2178,6,181,,,,,,"265,268",
2179,2179,7,181,,,,,,"265,268",
2180,2180,8,181,,,,,,"265,268",
2181,2181,9,181,,,,,,"265,268",
2182,2182,10,181,,,,,,"265,268",
2183,2183,11,181,,,,,,"265,268",
2184,2184,0,182,,,,,,"267,270",
2185,2185,1,182,,,,,,"267,270",
2186,2186,2,182,283.14516209012686,465.94594602292136,5.5431645071055735,4.320279207019485,1.7773382894241592,"267,270",1.7294673262169389
2187,2187,3,182,,,,,,"267,270",
2188,2188,4,182,,,,,,"267,270",
2189,2189,5,182,,,,,,"267,270",
2190,2190,6,182,,,,,,"267,270",
2191,2191,7,182,,,,,,"267,270",
2192,2192,8,182,,,,,,"267,270",
2193,2193,9,182,,,,,,"267,270",
2194,2194,10,182,,,,,,"267,270",
2195,2195,11,182,,,,,,"267,270",
2196,2196,0,183,,,,,,"268,271",
2197,2197,1,183,,,,,,"268,271",
2198,2198,2,183,284.50609848502927,350.9791727268036,5.265190049391804,7.866667012091385,1.6088591043217524,"268,271",1.6427392954102429
2199,2199,3,183,,,,,,"268,271",
2200,2200,4,183,,,,,,"268,271",
2201,2201,5,183,,,,,,"268,271",
2202,2202,6,183,,,,,,"268,271",
2203,2203,7,183,,,,,,"268,271",
2204,2204,8,183,,,,,,"268,271",
2205,2205,9,183,,,,,,"268,271",
2206,2206,10,183,,,,,,"268,271",
2207,2207,11,183,,,,,,"268,271",
2208,2208,0,184,,,,,,"270,272",
2209,2209,1,184,,,,,,"270,272",
2210,2210,2,184,288.32927543219256,467.67287969299656,5.459025355596142,4.723063347341084,2.0091528663925384,"270,272",1.7032159109459963
2211,2211,3,184,,,,,,"270,272",
2212,2212,4,184,,,,,,"270,272",
2213,2213,5,184,,,,,,"270,272",
2214,2214,6,184,,,,,,"270,272",
2215,2215,7,184,,,,,,"270,272",
2216,2216,8,184,,,,,,"270,272",
2217,2217,9,184,,,,,,"270,272",
2218,2218,10,184,,,,,,"270,272",
2219,2219,11,184,,,,,,"270,272",
2220,2220,0,185,,,,,,"271,273",
2221,2221,1,185,,,,,,"271,273",
2222,2222,2,185,289.3352278321844,352.56658643427994,5.308486924539341,5.368134414080397,2.165572207956271,"271,273",1.6562479204562746
2223,2223,3,185,,,,,,"271,273",
2224,2224,4,185,,,,,,"271,273",
2225,2225,5,185,,,,,,"271,273",
2226,2226,6,185,,,,,,"271,273",
2227,2227,7,185,,,,,,"271,273",
2228,2228,8,185,,,,,,"271,273",
2229,2229,9,185,,,,,,"271,273",
2230,2230,10,185,,,,,,"271,273",
2231,2231,11,185,,,,,,"271,273",
2232,2232,0,186,,,,,,"272,276",
2233,2233,1,186,,,,,,"272,276",
2234,2234,2,186,293.36232523429146,469.88217955662265,5.537484628040653,4.96402730175398,1.9600580414247808,"272,276",1.727695203948684
2235,2235,3,186,,,,,,"272,276",
2236,2236,4,186,,,,,,"272,276",
2237,2237,5,186,,,,,,"272,276",
2238,2238,6,186,,,,,,"272,276",
2239,2239,7,186,,,,,,"272,276",
2240,2240,8,186,,,,,,"272,276",
2241,2241,9,186,,,,,,"272,276",
2242,2242,10,186,,,,,,"272,276",
2243,2243,11,186,,,,,,"272,276",
2244,2244,0,187,,,,,,"273,275",
2245,2245,1,187,,,,,,"273,275",
2246,2246,2,187,293.81031301041133,355.3173564476894,5.2075450678139,4.192313746426325,2.077469710387415,"273,275",1.6247540611579367
2247,2247,3,187,,,,,,"273,275",
2248,2248,4,187,,,,,,"273,275",
2249,2249,5,187,,,,,,"273,275",
2250,2250,6,187,,,,,,"273,275",
2251,2251,7,187,,,,,,"273,275",
2252,2252,8,187,,,,,,"273,275",
2253,2253,9,187,,,,,,"273,275",
2254,2254,10,187,,,,,,"273,275",
2255,2255,11,187,,,,,,"273,275",
2256,2256,0,188,,,,,,"274,759",
2257,2257,1,188,,,,,,"274,759",
2258,2258,2,188,,,,,,"274,759",
2259,2259,3,188,,,,,,"274,759",
2260,2260,4,188,,,,,,"274,759",
2261,2261,5,188,,,,,,"274,759",
2262,2262,6,188,,,,,,"274,759",
2263,2263,7,188,,,,,,"274,759",
2264,2264,8,188,,,,,,"274,759",
2265,2265,9,188,,,,,,"274,759",
2266,2266,10,188,,,,,,"274,759",
2267,2267,11,188,,,,,,"274,759",
2268,2268,0,189,,,,,,"274,278",
2269,2269,1,189,,,,,,"274,278",
2270,2270,2,189,298.5206549416141,291.9242668100708,6.166431580351488,2.7432241523006207,1.8916026478164072,"274,278",1.9239266530696641
2271,2271,3,189,,,,,,"274,278",
2272,2272,4,189,,,,,,"274,278",
2273,2273,5,189,,,,,,"274,278",
2274,2274,6,189,,,,,,"274,278",
2275,2275,7,189,,,,,,"274,278",
2276,2276,8,189,,,,,,"274,278",
2277,2277,9,189,,,,,,"274,278",
2278,2278,10,189,,,,,,"274,278",
2279,2279,11,189,,,,,,"274,278",
2280,2280,0,190,,,,,,"275,832",
2281,2281,1,190,,,,,,"275,832",
2282,2282,2,190,,,,,,"275,832",
2283,2283,3,190,,,,,,"275,832",
2284,2284,4,190,,,,,,"275,832",
